date,country_name,percentage_of_cases,variant_name
5/24/21,Denmark,98.12,Alpha
6/7/21,Denmark,99.05,Alpha
6/21/21,Denmark,94.33,Alpha
7/5/21,Denmark,40.28,Alpha
7/19/21,Denmark,7.58,Alpha
8/2/21,Denmark,1.7,Alpha
8/16/21,Denmark,0.5,Alpha
8/30/21,Denmark,0.1,Alpha
9/13/21,Denmark,0.03,Alpha
9/27/21,Denmark,0.02,Alpha
10/11/21,Denmark,0,Alpha
10/25/21,Denmark,0,Alpha
11/8/21,Denmark,0,Alpha
11/22/21,Denmark,0,Alpha
12/6/21,Denmark,0,Alpha
12/20/21,Denmark,0,Alpha
1/3/22,Denmark,0,Alpha
1/17/22,Denmark,0,Alpha
1/31/22,Denmark,0,Alpha
2/14/22,Denmark,0,Alpha
2/28/22,Denmark,0,Alpha
3/14/22,Denmark,0,Alpha
3/28/22,Denmark,0,Alpha
4/11/22,Denmark,0,Alpha
4/25/22,Denmark,0,Alpha
5/9/22,Denmark,0,Alpha
5/23/22,Denmark,0,Alpha
6/6/22,Denmark,0,Alpha
6/20/22,Denmark,0,Alpha
7/4/22,Denmark,0,Alpha
7/18/22,Denmark,0,Alpha
8/1/22,Denmark,0,Alpha
8/15/22,Denmark,0,Alpha
8/29/22,Denmark,0,Alpha
9/12/22,Denmark,0,Alpha
9/26/22,Denmark,0,Alpha
10/10/22,Denmark,0,Alpha
10/24/22,Denmark,0,Alpha
11/7/22,Denmark,0,Alpha
11/21/22,Denmark,0,Alpha
12/5/22,Denmark,0,Alpha
12/19/22,Denmark,0,Alpha
12/27/22,Denmark,0,Alpha
1/3/22,Djibouti,0,Alpha
1/17/22,Djibouti,0,Alpha
5/24/21,Dominican Republic,3.52,Alpha
10/25/21,Dominican Republic,0,Alpha
12/6/21,Dominican Republic,0,Alpha
5/23/22,Dominican Republic,0,Alpha
7/18/22,Dominican Republic,0,Alpha
8/29/22,Dominican Republic,0,Alpha
11/21/22,Dominican Republic,0,Alpha
5/24/21,Ecuador,23.2,Alpha
6/7/21,Ecuador,18.64,Alpha
6/21/21,Ecuador,19.51,Alpha
7/5/21,Ecuador,7.56,Alpha
7/19/21,Ecuador,7.71,Alpha
8/2/21,Ecuador,9.51,Alpha
8/16/21,Ecuador,6.97,Alpha
8/30/21,Ecuador,2.69,Alpha
9/13/21,Ecuador,3.03,Alpha
9/27/21,Ecuador,0,Alpha
10/11/21,Ecuador,0,Alpha
11/22/21,Ecuador,0,Alpha
1/17/22,Ecuador,0,Alpha
1/31/22,Ecuador,0,Alpha
2/14/22,Ecuador,0,Alpha
2/28/22,Ecuador,0,Alpha
3/14/22,Ecuador,0,Alpha
6/6/22,Ecuador,0,Alpha
6/20/22,Ecuador,0,Alpha
7/18/22,Ecuador,0,Alpha
8/1/22,Ecuador,0,Alpha
8/15/22,Ecuador,0,Alpha
8/29/22,Ecuador,0,Alpha
9/12/22,Ecuador,0,Alpha
6/8/20,Egypt,0,Alpha
1/17/22,El Salvador,0,Alpha
9/28/20,Estonia,0,Alpha
2/15/21,Estonia,13.84,Alpha
3/1/21,Estonia,28.12,Alpha
3/15/21,Estonia,73.32,Alpha
3/29/21,Estonia,82.27,Alpha
4/12/21,Estonia,92.96,Alpha
4/26/21,Estonia,98.27,Alpha
5/10/21,Estonia,97.86,Alpha
5/24/21,Estonia,98.8,Alpha
7/19/21,Estonia,8.12,Alpha
8/2/21,Estonia,1.91,Alpha
8/16/21,Estonia,0,Alpha
8/30/21,Estonia,0,Alpha
9/13/21,Estonia,0,Alpha
9/27/21,Estonia,0,Alpha
10/11/21,Estonia,0,Alpha
10/25/21,Estonia,0,Alpha
11/8/21,Estonia,0,Alpha
11/22/21,Estonia,0,Alpha
12/6/21,Estonia,0,Alpha
12/20/21,Estonia,0,Alpha
1/3/22,Estonia,0,Alpha
1/17/22,Estonia,0,Alpha
1/31/22,Estonia,0,Alpha
2/14/22,Estonia,0,Alpha
2/28/22,Estonia,0,Alpha
3/14/22,Estonia,0,Alpha
3/28/22,Estonia,0,Alpha
4/11/22,Estonia,0,Alpha
4/25/22,Estonia,0,Alpha
5/9/22,Estonia,0,Alpha
5/23/22,Estonia,0,Alpha
6/6/22,Estonia,0,Alpha
6/20/22,Estonia,0,Alpha
7/4/22,Estonia,0,Alpha
7/18/22,Estonia,0,Alpha
8/1/22,Estonia,0,Alpha
8/15/22,Estonia,0,Alpha
8/29/22,Estonia,0,Alpha
9/12/22,Estonia,0,Alpha
9/26/22,Estonia,0,Alpha
10/10/22,Estonia,0,Alpha
12/20/21,Eswatini,0,Alpha
8/2/21,Ethiopia,0,Alpha
8/16/21,Ethiopia,0,Alpha
6/21/21,Fiji,0,Alpha
7/19/21,Fiji,0,Alpha
5/11/20,Finland,0,Alpha
10/12/20,Finland,0,Alpha
12/7/20,Finland,0,Alpha
12/21/20,Finland,2.78,Alpha
1/4/21,Finland,30.34,Alpha
1/18/21,Finland,22.25,Alpha
2/1/21,Finland,39.3,Alpha
2/15/21,Finland,64.15,Alpha
3/1/21,Finland,57.19,Alpha
3/15/21,Finland,69.45,Alpha
3/29/21,Finland,63.24,Alpha
4/12/21,Finland,71.86,Alpha
4/26/21,Finland,79.09,Alpha
5/10/21,Finland,83.1,Alpha
5/24/21,Finland,78.21,Alpha
6/7/21,Finland,73.78,Alpha
6/21/21,Finland,51.43,Alpha
7/5/21,Finland,6.43,Alpha
7/19/21,Finland,0.97,Alpha
8/2/21,Finland,0.94,Alpha
8/16/21,Finland,0.45,Alpha
8/30/21,Finland,0,Alpha
9/13/21,Finland,0.12,Alpha
9/27/21,Finland,0,Alpha
10/11/21,Finland,0,Alpha
10/25/21,Finland,0,Alpha
11/8/21,Finland,0,Alpha
11/22/21,Finland,0,Alpha
12/6/21,Finland,0,Alpha
12/20/21,Finland,0,Alpha
1/3/22,Finland,0,Alpha
1/17/22,Finland,0,Alpha
1/31/22,Finland,0,Alpha
2/14/22,Finland,0,Alpha
2/28/22,Finland,0,Alpha
3/14/22,Finland,0,Alpha
3/28/22,Finland,0,Alpha
4/11/22,Finland,0,Alpha
4/25/22,Finland,0,Alpha
5/9/22,Finland,0,Alpha
5/23/22,Finland,0,Alpha
6/6/22,Finland,0,Alpha
6/20/22,Finland,0,Alpha
7/4/22,Finland,0,Alpha
7/18/22,Finland,0,Alpha
8/1/22,Finland,0,Alpha
8/15/22,Finland,0,Alpha
8/29/22,Finland,0,Alpha
9/12/22,Finland,0,Alpha
9/26/22,Finland,0,Alpha
10/10/22,Finland,0,Alpha
10/24/22,Finland,0,Alpha
11/7/22,Finland,0,Alpha
11/21/22,Finland,0,Alpha
12/5/22,Finland,0,Alpha
12/19/22,Finland,0,Alpha
5/11/20,France,0,Alpha
8/3/20,France,0,Alpha
8/17/20,France,0,Alpha
8/31/20,France,0,Alpha
9/14/20,France,0,Alpha
9/28/20,France,0,Alpha
10/12/20,France,0,Alpha
10/26/20,France,0,Alpha
11/9/20,France,0.24,Alpha
11/23/20,France,0.52,Alpha
12/7/20,France,0.34,Alpha
12/21/20,France,0.29,Alpha
1/4/21,France,17.2,Alpha
1/18/21,France,27.6,Alpha
2/1/21,France,37.57,Alpha
2/15/21,France,58.12,Alpha
3/1/21,France,50.27,Alpha
3/15/21,France,71.35,Alpha
3/29/21,France,80.23,Alpha
4/12/21,France,78.56,Alpha
4/26/21,France,77.71,Alpha
5/10/21,France,77.34,Alpha
5/24/21,France,76.18,Alpha
6/7/21,France,71.53,Alpha
6/21/21,France,56.42,Alpha
7/5/21,France,23.4,Alpha
7/19/21,France,5.94,Alpha
8/2/21,France,1.88,Alpha
8/16/21,France,1.13,Alpha
8/30/21,France,0.47,Alpha
9/13/21,France,0.21,Alpha
9/27/21,France,0.15,Alpha
10/11/21,France,0,Alpha
10/25/21,France,0.02,Alpha
11/8/21,France,0.01,Alpha
11/22/21,France,0.02,Alpha
12/6/21,France,0.01,Alpha
12/20/21,France,0.02,Alpha
1/3/22,France,0,Alpha
1/17/22,France,0,Alpha
1/31/22,France,0,Alpha
2/14/22,France,0.01,Alpha
2/28/22,France,0,Alpha
3/14/22,France,0,Alpha
3/28/22,France,0,Alpha
4/11/22,France,0,Alpha
4/25/22,France,0,Alpha
5/9/22,France,0,Alpha
5/23/22,France,0,Alpha
6/6/22,France,0,Alpha
6/20/22,France,0,Alpha
7/4/22,France,0,Alpha
7/18/22,France,0,Alpha
8/1/22,France,0,Alpha
8/15/22,France,0,Alpha
8/29/22,France,0,Alpha
9/12/22,France,0,Alpha
9/26/22,France,0,Alpha
10/10/22,France,0,Alpha
10/24/22,France,0,Alpha
11/7/22,France,0,Alpha
11/21/22,France,0,Alpha
12/5/22,France,0,Alpha
12/19/22,France,0,Alpha
8/3/20,Gambia,0,Alpha
10/25/21,Georgia,0,Alpha
12/6/21,Georgia,0,Alpha
12/20/21,Georgia,0,Alpha
1/3/22,Georgia,0,Alpha
1/17/22,Georgia,0,Alpha
1/31/22,Georgia,0,Alpha
2/14/22,Georgia,0,Alpha
2/28/22,Georgia,0,Alpha
7/4/22,Georgia,0,Alpha
6/22/20,Germany,0,Alpha
7/6/20,Germany,0,Alpha
8/17/20,Germany,0,Alpha
8/31/20,Germany,0,Alpha
9/14/20,Germany,0,Alpha
9/28/20,Germany,0,Alpha
10/12/20,Germany,0,Alpha
10/26/20,Germany,0,Alpha
11/9/20,Germany,0,Alpha
11/23/20,Germany,0,Alpha
12/7/20,Germany,0.51,Alpha
12/21/20,Germany,0.6,Alpha
1/4/21,Germany,4.07,Alpha
1/18/21,Germany,7.12,Alpha
2/1/21,Germany,14.48,Alpha
2/15/21,Germany,33.72,Alpha
3/1/21,Germany,51.67,Alpha
3/15/21,Germany,68.89,Alpha
3/29/21,Germany,85.78,Alpha
4/12/21,Germany,91.49,Alpha
4/26/21,Germany,94.87,Alpha
5/10/21,Germany,93.77,Alpha
5/24/21,Germany,92.26,Alpha
6/7/21,Germany,86.71,Alpha
6/21/21,Germany,61.89,Alpha
7/5/21,Germany,25.9,Alpha
7/19/21,Germany,6.13,Alpha
8/2/21,Germany,1.48,Alpha
8/16/21,Germany,0.64,Alpha
8/30/21,Germany,0.28,Alpha
9/13/21,Germany,0.1,Alpha
9/27/21,Germany,0.01,Alpha
10/11/21,Germany,0.04,Alpha
10/25/21,Germany,0.01,Alpha
11/8/21,Germany,0,Alpha
11/22/21,Germany,0.01,Alpha
12/6/21,Germany,0,Alpha
12/20/21,Germany,0,Alpha
1/3/22,Germany,0,Alpha
1/17/22,Germany,0,Alpha
1/31/22,Germany,0,Alpha
2/14/22,Germany,0,Alpha
2/28/22,Germany,0,Alpha
3/14/22,Germany,0,Alpha
3/28/22,Germany,0,Alpha
4/11/22,Germany,0,Alpha
4/25/22,Germany,0,Alpha
5/9/22,Germany,0,Alpha
5/23/22,Germany,0,Alpha
6/6/22,Germany,0,Alpha
6/20/22,Germany,0,Alpha
7/4/22,Germany,0,Alpha
7/18/22,Germany,0,Alpha
8/1/22,Germany,0,Alpha
8/15/22,Germany,0,Alpha
8/29/22,Germany,0,Alpha
9/12/22,Germany,0,Alpha
9/26/22,Germany,0,Alpha
10/10/22,Germany,0,Alpha
10/24/22,Germany,0,Alpha
11/7/22,Germany,0,Alpha
11/21/22,Germany,0,Alpha
12/5/22,Germany,0,Alpha
12/19/22,Germany,0,Alpha
1/18/21,Ghana,62.07,Alpha
2/15/21,Ghana,52.63,Alpha
3/1/21,Ghana,47.06,Alpha
7/19/21,Ghana,0.52,Alpha
8/2/21,Ghana,0,Alpha
8/16/21,Ghana,0,Alpha
9/27/21,Ghana,0,Alpha
12/20/21,Ghana,0,Alpha
1/3/22,Ghana,0,Alpha
6/20/22,Ghana,0,Alpha
10/10/22,Ghana,0,Alpha
11/9/20,Greece,0,Alpha
11/23/20,Greece,0,Alpha
12/21/20,Greece,4.2,Alpha
1/4/21,Greece,6.99,Alpha
2/1/21,Greece,39.13,Alpha
2/15/21,Greece,43.93,Alpha
3/1/21,Greece,78.78,Alpha
3/15/21,Greece,94.72,Alpha
3/29/21,Greece,90.21,Alpha
4/12/21,Greece,86.17,Alpha
4/26/21,Greece,82.82,Alpha
5/10/21,Greece,84.48,Alpha
5/24/21,Greece,69.55,Alpha
6/7/21,Greece,92.35,Alpha
6/21/21,Greece,41.62,Alpha
7/19/21,Greece,39.19,Alpha
8/2/21,Greece,4.33,Alpha
8/16/21,Greece,2.78,Alpha
9/13/21,Greece,0.13,Alpha
9/27/21,Greece,0,Alpha
10/11/21,Greece,0,Alpha
11/8/21,Greece,0,Alpha
11/22/21,Greece,0,Alpha
12/6/21,Greece,0,Alpha
12/20/21,Greece,0,Alpha
1/3/22,Greece,0,Alpha
1/17/22,Greece,0,Alpha
1/31/22,Greece,0,Alpha
2/14/22,Greece,0,Alpha
2/28/22,Greece,0,Alpha
3/28/22,Greece,0,Alpha
4/11/22,Greece,0,Alpha
4/25/22,Greece,0,Alpha
5/9/22,Greece,0,Alpha
6/20/22,Greece,0,Alpha
7/4/22,Greece,0,Alpha
7/18/22,Greece,0,Alpha
8/1/22,Greece,0,Alpha
8/15/22,Greece,0,Alpha
8/29/22,Greece,0,Alpha
9/12/22,Greece,0,Alpha
9/26/22,Greece,0,Alpha
10/10/22,Greece,0,Alpha
10/24/22,Greece,0,Alpha
11/7/22,Greece,0,Alpha
8/2/21,Guadeloupe,7.95,Alpha
8/16/21,Guadeloupe,1.04,Alpha
8/30/21,Guadeloupe,0.59,Alpha
7/5/21,Guatemala,0,Alpha
9/13/21,Guatemala,0,Alpha
9/27/21,Guatemala,0,Alpha
10/11/21,Guatemala,0,Alpha
1/3/22,Guatemala,0,Alpha
7/18/22,Guatemala,0,Alpha
8/1/22,Guatemala,0,Alpha
8/15/22,Guatemala,0,Alpha
11/21/22,Guatemala,0,Alpha
12/5/22,Guatemala,0,Alpha
7/20/20,Hong Kong,0,Alpha
8/3/20,Hong Kong,0,Alpha
8/17/20,Hong Kong,0,Alpha
11/23/20,Hong Kong,0,Alpha
12/7/20,Hong Kong,0.43,Alpha
12/21/20,Hong Kong,3.7,Alpha
1/4/21,Hong Kong,3.8,Alpha
3/15/21,Hong Kong,7.83,Alpha
12/6/21,Hong Kong,0,Alpha
12/20/21,Hong Kong,0,Alpha
1/3/22,Hong Kong,0,Alpha
1/17/22,Hong Kong,0,Alpha
1/31/22,Hong Kong,0,Alpha
2/14/22,Hong Kong,0,Alpha
2/28/22,Hong Kong,0,Alpha
3/14/22,Hong Kong,0,Alpha
3/28/22,Hong Kong,0,Alpha
4/11/22,Hong Kong,0,Alpha
4/25/22,Hong Kong,0,Alpha
5/9/22,Hong Kong,0,Alpha
5/23/22,Hong Kong,0,Alpha
6/6/22,Hong Kong,0,Alpha
6/20/22,Hong Kong,0,Alpha
7/4/22,Hong Kong,0,Alpha
7/18/22,Hong Kong,0,Alpha
8/1/22,Hong Kong,0,Alpha
8/15/22,Hong Kong,0,Alpha
8/29/22,Hong Kong,0,Alpha
9/12/22,Hong Kong,0,Alpha
9/26/22,Hong Kong,0,Alpha
10/10/22,Hong Kong,0,Alpha
10/24/22,Hong Kong,0,Alpha
11/21/22,Hong Kong,0,Alpha
10/12/20,Hungary,0,Alpha
9/28/20,Iceland,0,Alpha
10/12/20,Iceland,0,Alpha
10/26/20,Iceland,0,Alpha
11/9/20,Iceland,0,Alpha
11/23/20,Iceland,0,Alpha
12/7/20,Iceland,0.57,Alpha
12/21/20,Iceland,2.05,Alpha
1/4/21,Iceland,8.7,Alpha
1/18/21,Iceland,12.03,Alpha
4/26/21,Iceland,99.3,Alpha
7/19/21,Iceland,5.13,Alpha
8/2/21,Iceland,0.43,Alpha
8/16/21,Iceland,0,Alpha
8/30/21,Iceland,0,Alpha
6/20/22,Iceland,0,Alpha
7/4/22,Iceland,0,Alpha
7/18/22,Iceland,0,Alpha
8/1/22,Iceland,0,Alpha
8/15/22,Iceland,0,Alpha
9/12/22,Iceland,0,Alpha
9/26/22,Iceland,0,Alpha
10/10/22,Iceland,0,Alpha
10/24/22,Iceland,0,Alpha
11/7/22,Iceland,0,Alpha
11/21/22,Iceland,0,Alpha
12/5/22,Iceland,0,Alpha
12/19/22,Iceland,0,Alpha
5/11/20,India,0,Alpha
5/25/20,India,0,Alpha
6/8/20,India,0,Alpha
6/22/20,India,0,Alpha
7/6/20,India,0,Alpha
7/20/20,India,0,Alpha
8/3/20,India,0,Alpha
8/17/20,India,0,Alpha
8/31/20,India,0,Alpha
9/14/20,India,0,Alpha
9/28/20,India,0,Alpha
10/12/20,India,0,Alpha
10/26/20,India,0,Alpha
11/9/20,India,0.32,Alpha
11/23/20,India,0,Alpha
12/7/20,India,0.41,Alpha
12/21/20,India,0.59,Alpha
1/4/21,India,5.67,Alpha
1/18/21,India,1.82,Alpha
2/1/21,India,4.29,Alpha
2/15/21,India,8.21,Alpha
3/1/21,India,15.44,Alpha
3/15/21,India,25.39,Alpha
3/29/21,India,31.91,Alpha
4/12/21,India,19.8,Alpha
4/26/21,India,11.23,Alpha
5/10/21,India,4.26,Alpha
5/24/21,India,0.65,Alpha
6/7/21,India,0.44,Alpha
6/21/21,India,0.09,Alpha
7/5/21,India,0.17,Alpha
7/19/21,India,0.03,Alpha
8/2/21,India,0,Alpha
8/16/21,India,0.1,Alpha
8/30/21,India,0.08,Alpha
9/13/21,India,0.09,Alpha
9/27/21,India,0,Alpha
10/11/21,India,0.04,Alpha
10/25/21,India,0,Alpha
11/8/21,India,0,Alpha
11/22/21,India,0,Alpha
12/6/21,India,0.05,Alpha
12/20/21,India,0,Alpha
1/3/22,India,0,Alpha
1/17/22,India,0,Alpha
1/31/22,India,0,Alpha
2/14/22,India,0,Alpha
2/28/22,India,0,Alpha
3/14/22,India,0,Alpha
3/28/22,India,0,Alpha
4/11/22,India,0,Alpha
4/25/22,India,0,Alpha
5/9/22,India,0,Alpha
5/23/22,India,0,Alpha
6/6/22,India,0,Alpha
6/20/22,India,0,Alpha
7/4/22,India,0,Alpha
7/18/22,India,0,Alpha
8/1/22,India,0,Alpha
8/15/22,India,0,Alpha
8/29/22,India,0,Alpha
9/12/22,India,0,Alpha
9/26/22,India,0,Alpha
10/10/22,India,0,Alpha
10/24/22,India,0,Alpha
11/7/22,India,0,Alpha
11/21/22,India,0,Alpha
12/21/20,Indonesia,0,Alpha
1/4/21,Indonesia,0,Alpha
1/18/21,Indonesia,0.44,Alpha
2/1/21,Indonesia,0.34,Alpha
2/15/21,Indonesia,2.53,Alpha
3/1/21,Indonesia,1.14,Alpha
3/15/21,Indonesia,0.83,Alpha
3/29/21,Indonesia,0,Alpha
4/12/21,Indonesia,2,Alpha
4/26/21,Indonesia,3.87,Alpha
5/10/21,Indonesia,4.79,Alpha
5/24/21,Indonesia,3.85,Alpha
6/7/21,Indonesia,2.76,Alpha
6/21/21,Indonesia,0.5,Alpha
7/5/21,Indonesia,0.72,Alpha
7/19/21,Indonesia,0,Alpha
8/2/21,Indonesia,0.11,Alpha
8/16/21,Indonesia,0,Alpha
8/30/21,Indonesia,0,Alpha
9/13/21,Indonesia,0,Alpha
9/27/21,Indonesia,0,Alpha
10/11/21,Indonesia,0,Alpha
10/25/21,Indonesia,0,Alpha
11/8/21,Indonesia,0.79,Alpha
11/22/21,Indonesia,0,Alpha
12/6/21,Indonesia,0,Alpha
12/20/21,Indonesia,0,Alpha
1/3/22,Indonesia,0,Alpha
1/17/22,Indonesia,0,Alpha
1/31/22,Indonesia,0,Alpha
2/14/22,Indonesia,0,Alpha
2/28/22,Indonesia,0,Alpha
3/14/22,Indonesia,0,Alpha
3/28/22,Indonesia,0,Alpha
4/11/22,Indonesia,0,Alpha
4/25/22,Indonesia,0,Alpha
5/23/22,Indonesia,0,Alpha
6/6/22,Indonesia,0,Alpha
6/20/22,Indonesia,0,Alpha
7/4/22,Indonesia,0,Alpha
7/18/22,Indonesia,0,Alpha
8/1/22,Indonesia,0,Alpha
8/15/22,Indonesia,0,Alpha
8/29/22,Indonesia,0,Alpha
9/12/22,Indonesia,0,Alpha
9/26/22,Indonesia,0,Alpha
10/10/22,Indonesia,0,Alpha
10/24/22,Indonesia,0,Alpha
11/7/22,Indonesia,0,Alpha
11/21/22,Indonesia,0,Alpha
12/5/22,Indonesia,0,Alpha
2/14/22,Iran,0,Alpha
2/28/22,Iran,0,Alpha
3/14/22,Iran,0,Alpha
5/11/20,Ireland,0,Alpha
1/4/21,Ireland,45.63,Alpha
1/18/21,Ireland,53.15,Alpha
2/1/21,Ireland,74.68,Alpha
2/15/21,Ireland,86.03,Alpha
3/1/21,Ireland,91.32,Alpha
3/15/21,Ireland,95.81,Alpha
3/29/21,Ireland,94.95,Alpha
4/12/21,Ireland,92.74,Alpha
4/26/21,Ireland,92.74,Alpha
5/10/21,Ireland,88.42,Alpha
5/24/21,Ireland,92.13,Alpha
6/7/21,Ireland,88.67,Alpha
6/21/21,Ireland,69.28,Alpha
7/5/21,Ireland,28.82,Alpha
7/19/21,Ireland,6.87,Alpha
8/2/21,Ireland,1.91,Alpha
8/16/21,Ireland,0.4,Alpha
8/30/21,Ireland,0.08,Alpha
9/13/21,Ireland,0,Alpha
9/27/21,Ireland,0,Alpha
10/11/21,Ireland,0,Alpha
10/25/21,Ireland,0,Alpha
11/8/21,Ireland,0,Alpha
11/22/21,Ireland,0,Alpha
12/6/21,Ireland,0,Alpha
12/20/21,Ireland,0,Alpha
1/3/22,Ireland,0,Alpha
1/17/22,Ireland,0,Alpha
1/31/22,Ireland,0,Alpha
2/14/22,Ireland,0,Alpha
2/28/22,Ireland,0,Alpha
3/14/22,Ireland,0,Alpha
3/28/22,Ireland,0,Alpha
4/11/22,Ireland,0,Alpha
4/25/22,Ireland,0,Alpha
5/9/22,Ireland,0,Alpha
5/23/22,Ireland,0,Alpha
6/6/22,Ireland,0,Alpha
6/20/22,Ireland,0,Alpha
7/4/22,Ireland,0,Alpha
7/18/22,Ireland,0,Alpha
8/1/22,Ireland,0,Alpha
8/15/22,Ireland,0,Alpha
8/29/22,Ireland,0,Alpha
9/12/22,Ireland,0,Alpha
9/26/22,Ireland,0,Alpha
10/10/22,Ireland,0,Alpha
10/24/22,Ireland,0,Alpha
11/7/22,Ireland,0,Alpha
11/21/22,Ireland,0,Alpha
12/5/22,Ireland,0,Alpha
12/19/22,Ireland,0,Alpha
1/4/21,Israel,22.36,Alpha
1/18/21,Israel,50,Alpha
2/1/21,Israel,64.03,Alpha
2/15/21,Israel,78.72,Alpha
3/1/21,Israel,91.11,Alpha
3/15/21,Israel,94.65,Alpha
3/29/21,Israel,99.11,Alpha
4/12/21,Israel,94.92,Alpha
4/26/21,Israel,95.84,Alpha
5/10/21,Israel,73.11,Alpha
5/24/21,Israel,84.18,Alpha
6/21/21,Israel,3.53,Alpha
7/5/21,Israel,2.23,Alpha
7/19/21,Israel,1.24,Alpha
8/2/21,Israel,0,Alpha
8/16/21,Israel,0.28,Alpha
8/30/21,Israel,0,Alpha
9/13/21,Israel,0,Alpha
9/27/21,Israel,0,Alpha
10/11/21,Israel,0,Alpha
10/25/21,Israel,0,Alpha
11/8/21,Israel,0,Alpha
11/22/21,Israel,0,Alpha
12/6/21,Israel,0.22,Alpha
12/20/21,Israel,0,Alpha
1/3/22,Israel,0,Alpha
1/17/22,Israel,0,Alpha
1/31/22,Israel,0,Alpha
2/14/22,Israel,0,Alpha
2/28/22,Israel,0,Alpha
3/14/22,Israel,0,Alpha
3/28/22,Israel,0,Alpha
4/11/22,Israel,0,Alpha
4/25/22,Israel,0,Alpha
5/9/22,Israel,0,Alpha
5/23/22,Israel,0,Alpha
6/6/22,Israel,0,Alpha
6/20/22,Israel,0,Alpha
7/4/22,Israel,0,Alpha
7/18/22,Israel,0,Alpha
8/1/22,Israel,0,Alpha
8/15/22,Israel,0,Alpha
8/29/22,Israel,0,Alpha
9/12/22,Israel,0,Alpha
9/26/22,Israel,0,Alpha
10/10/22,Israel,0,Alpha
10/24/22,Israel,0,Alpha
11/7/22,Israel,0,Alpha
11/21/22,Israel,0,Alpha
12/5/22,Israel,0,Alpha
5/11/20,Italy,0,Alpha
7/6/20,Italy,0,Alpha
8/31/20,Italy,0,Alpha
9/14/20,Italy,0,Alpha
9/28/20,Italy,0,Alpha
10/12/20,Italy,0.68,Alpha
10/26/20,Italy,1.44,Alpha
11/9/20,Italy,0.42,Alpha
11/23/20,Italy,0.87,Alpha
12/7/20,Italy,0.74,Alpha
12/21/20,Italy,4.37,Alpha
1/4/21,Italy,18.38,Alpha
1/18/21,Italy,17.92,Alpha
2/1/21,Italy,37.04,Alpha
2/15/21,Italy,49.81,Alpha
3/1/21,Italy,56.38,Alpha
3/15/21,Italy,76.52,Alpha
3/29/21,Italy,80.57,Alpha
4/12/21,Italy,89.98,Alpha
4/26/21,Italy,91.12,Alpha
5/10/21,Italy,82.63,Alpha
5/24/21,Italy,78.06,Alpha
6/7/21,Italy,70.44,Alpha
6/21/21,Italy,50.36,Alpha
7/5/21,Italy,39.7,Alpha
7/19/21,Italy,10.81,Alpha
8/2/21,Italy,3.5,Alpha
8/16/21,Italy,1,Alpha
8/30/21,Italy,0.23,Alpha
9/13/21,Italy,0.6,Alpha
9/27/21,Italy,0.22,Alpha
10/11/21,Italy,0.23,Alpha
10/25/21,Italy,1.67,Alpha
11/8/21,Italy,0,Alpha
11/22/21,Italy,0,Alpha
12/6/21,Italy,0.03,Alpha
12/20/21,Italy,0.03,Alpha
1/3/22,Italy,0,Alpha
1/17/22,Italy,0,Alpha
1/31/22,Italy,0,Alpha
2/14/22,Italy,0,Alpha
2/28/22,Italy,0,Alpha
3/14/22,Italy,0.04,Alpha
3/28/22,Italy,0,Alpha
4/11/22,Italy,0,Alpha
4/25/22,Italy,0,Alpha
5/9/22,Italy,0,Alpha
5/23/22,Italy,0,Alpha
6/6/22,Italy,0,Alpha
6/20/22,Italy,0,Alpha
7/4/22,Italy,0,Alpha
7/18/22,Italy,0,Alpha
8/1/22,Italy,0,Alpha
8/15/22,Italy,0,Alpha
8/29/22,Italy,0,Alpha
9/12/22,Italy,0,Alpha
9/26/22,Italy,0,Alpha
10/10/22,Italy,0,Alpha
10/24/22,Italy,0,Alpha
11/7/22,Italy,0,Alpha
11/21/22,Italy,0,Alpha
12/5/22,Italy,0,Alpha
12/19/22,Italy,0,Alpha
12/20/21,Jamaica,0,Alpha
1/3/22,Jamaica,0,Alpha
1/17/22,Jamaica,0,Alpha
1/31/22,Jamaica,0,Alpha
2/14/22,Jamaica,0,Alpha
4/25/22,Jamaica,0,Alpha
5/9/22,Jamaica,0,Alpha
5/23/22,Jamaica,0,Alpha
5/11/20,Japan,0,Alpha
5/25/20,Japan,0,Alpha
6/8/20,Japan,0,Alpha
6/22/20,Japan,0,Alpha
7/6/20,Japan,0,Alpha
7/20/20,Japan,0,Alpha
8/3/20,Japan,0,Alpha
8/17/20,Japan,0,Alpha
8/31/20,Japan,0,Alpha
9/14/20,Japan,0,Alpha
9/28/20,Japan,0,Alpha
10/12/20,Japan,0,Alpha
10/26/20,Japan,0,Alpha
11/9/20,Japan,0,Alpha
11/23/20,Japan,0,Alpha
12/7/20,Japan,0.05,Alpha
12/21/20,Japan,0.17,Alpha
1/4/21,Japan,0.95,Alpha
1/18/21,Japan,0.66,Alpha
2/1/21,Japan,2.81,Alpha
2/15/21,Japan,6.11,Alpha
3/1/21,Japan,9.37,Alpha
3/15/21,Japan,17.96,Alpha
3/29/21,Japan,39.2,Alpha
4/12/21,Japan,60.86,Alpha
4/26/21,Japan,77.75,Alpha
5/10/21,Japan,88.27,Alpha
5/24/21,Japan,92.37,Alpha
6/7/21,Japan,91.89,Alpha
6/21/21,Japan,91.22,Alpha
7/5/21,Japan,81.27,Alpha
7/19/21,Japan,58.33,Alpha
